"[11, 51, 5]","[1023, 522]"
"[11, 51, 5]","[1023, 522]"
"[11, 51, 5]","[1023, 522]"
"[11, 50, 5]","[1023, 522]"
"[11, 50, 5]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[10, 50, 6]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[10, 50, 5]","[1023, 522]"
"[9, 50, 5]","[1023, 522]"
"[10, 49, 6]","[1023, 522]"
"[9, 50, 5]","[1023, 522]"
"[9, 50, 6]","[1023, 522]"
"[9, 50, 6]","[1023, 522]"
"[9, 50, 6]","[1023, 522]"
"[9, 49, 6]","[1023, 522]"
"[9, 49, 6]","[1023, 522]"
"[9, 49, 7]","[1023, 522]"
"[9, 48, 6]","[1023, 522]"
"[9, 48, 7]","[1023, 522]"
"[8, 48, 7]","[1023, 522]"
"[8, 48, 7]","[1023, 522]"
"[8, 48, 8]","[1023, 522]"
"[8, 48, 8]","[1023, 522]"
"[8, 48, 8]","[1023, 522]"
"[8, 48, 8]","[1023, 522]"
"[16, 44, 21]","[1023, 522]"
"[12, 44, 21]","[1023, 522]"
"[83, 18, 44]","[536, 1023]"
"[83, 20, 15]","[536, 1023]"
"[83, 20, 23]","[536, 1023]"
"[83, 18, 22]","[536, 1023]"
"[44, 47, 25]","[536, 1023]"
"[42, 47, 15]","[536, 1023]"
"[82, 47, 15]","[536, 1023]"
"[82, 47, 30]","[536, 1023]"
"[43, 47, 15]","[536, 1023]"
"[39, 46, 13]","[536, 1023]"
"[38, 46, 16]","[536, 1023]"
"[38, 17, 15]","[536, 1023]"
"[37, 18, 14]","[536, 1023]"
"[36, 15, 12]","[536, 1023]"
"[36, 16, 17]","[536, 1023]"
"[35, 14, 15]","[536, 1023]"
"[35, 14, 11]","[536, 1023]"
"[34, 14, 10]","[536, 1023]"
"[34, 15, 12]","[536, 1023]"
