"[15, 2, 51]","[0, 522]"
"[16, 2, 51]","[0, 522]"
"[16, 2, 51]","[0, 522]"
"[16, 2, 51]","[0, 522]"
"[16, 2, 51]","[0, 522]"
"[15, 2, 50]","[0, 522]"
"[15, 2, 51]","[0, 522]"
"[14, 2, 51]","[0, 522]"
"[14, 3, 51]","[0, 522]"
"[14, 3, 31]","[0, 522]"
"[15, 3, 50]","[0, 522]"
"[16, 3, 50]","[0, 522]"
"[16, 3, 51]","[0, 522]"
"[14, 3, 50]","[0, 522]"
"[13, 3, 50]","[0, 522]"
"[14, 3, 50]","[0, 522]"
"[15, 4, 50]","[0, 522]"
"[15, 4, 49]","[0, 522]"
"[15, 4, 50]","[0, 522]"
"[14, 4, 49]","[0, 522]"
"[14, 5, 49]","[0, 522]"
"[15, 5, 50]","[0, 522]"
"[16, 6, 49]","[0, 522]"
"[43, 16, 80]","[536, 1023]"
"[42, 17, 82]","[536, 1023]"
"[42, 24, 76]","[536, 1023]"
"[41, 16, 20]","[536, 1023]"
"[40, 16, 19]","[536, 1023]"
"[40, 19, 19]","[536, 1023]"
"[39, 17, 19]","[536, 1023]"
"[39, 17, 20]","[536, 1023]"
"[38, 22, 18]","[536, 1023]"
"[38, 16, 18]","[536, 1023]"
"[38, 15, 19]","[536, 1023]"
"[37, 28, 42]","[536, 1023]"
"[37, 16, 74]","[536, 1023]"
"[37, 15, 74]","[536, 1023]"
"[37, 15, 70]","[536, 1023]"
"[37, 16, 77]","[536, 1023]"
"[37, 16, 75]","[536, 1023]"
"[37, 15, 43]","[536, 1023]"
"[37, 16, 75]","[536, 1023]"
"[37, 15, 58]","[536, 1023]"
"[37, 15, 75]","[536, 1023]"
"[37, 16, 70]","[536, 1023]"
"[36, 18, 75]","[536, 1023]"
"[36, 16, 76]","[536, 1023]"
"[36, 16, 44]","[536, 1023]"
"[35, 15, 44]","[536, 1023]"
"[34, 17, 7]","[536, 1023]"
