"[17, 18, 2]","[536, 1023]"
"[16, 18, 3]","[536, 1023]"
"[19, 18, 2]","[536, 1023]"
"[20, 18, 2]","[536, 1023]"
"[20, 19, 3]","[536, 1023]"
"[20, 20, 3]","[536, 1023]"
"[19, 20, 2]","[536, 1023]"
"[18, 21, 2]","[536, 1023]"
"[18, 22, 3]","[536, 1023]"
"[18, 49, 3]","[536, 1023]"
"[16, 49, 3]","[536, 1023]"
"[17, 49, 3]","[536, 1023]"
"[16, 48, 3]","[536, 1023]"
"[18, 48, 3]","[536, 1023]"
"[16, 48, 3]","[536, 1023]"
"[16, 48, 3]","[536, 1023]"
"[15, 48, 3]","[536, 1023]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[9, 48, 4]","[1023, 522]"
"[7, 47, 6]","[1023, 522]"
"[7, 48, 7]","[1023, 522]"
