"[11, 16, 9]","[536, 522]"
"[11, 50, 10]","[536, 522]"
"[9, 14, 11]","[1023, 522]"
"[9, 14, 11]","[1023, 522]"
"[9, 15, 11]","[1023, 522]"
"[9, 16, 11]","[1023, 522]"
"[8, 16, 11]","[1023, 522]"
"[8, 16, 11]","[1023, 522]"
"[8, 16, 11]","[1023, 522]"
"[8, 17, 11]","[1023, 522]"
"[8, 15, 11]","[1023, 522]"
"[8, 15, 11]","[1023, 522]"
"[8, 16, 11]","[1023, 522]"
"[8, 17, 12]","[1023, 522]"
"[9, 17, 12]","[1023, 522]"
"[8, 17, 13]","[1023, 522]"
"[8, 18, 13]","[1023, 522]"
"[9, 17, 12]","[1023, 522]"
"[9, 16, 13]","[1023, 522]"
"[9, 16, 13]","[1023, 522]"
"[9, 16, 13]","[1023, 522]"
"[9, 15, 13]","[1023, 522]"
"[9, 18, 14]","[1023, 522]"
"[9, 18, 15]","[1023, 522]"
"[9, 18, 15]","[1023, 522]"
"[12, 18, 14]","[1023, 522]"
"[10, 17, 15]","[1023, 522]"
"[9, 18, 16]","[1023, 522]"
"[9, 17, 22]","[1023, 522]"
"[10, 18, 19]","[1023, 522]"
"[12, 16, 17]","[1023, 522]"
"[11, 18, 17]","[1023, 522]"
"[15, 16, 16]","[1023, 522]"
"[17, 8, 11]","[1023, 522]"
"[16, 7, 11]","[1023, 522]"
"[17, 7, 11]","[1023, 522]"
"[18, 6, 11]","[1023, 522]"
"[16, 6, 11]","[1023, 522]"
"[17, 5, 11]","[1023, 522]"
"[18, 5, 11]","[1023, 522]"
"[17, 5, 11]","[1023, 522]"
"[17, 4, 11]","[1023, 522]"
"[18, 5, 12]","[1023, 522]"
"[18, 4, 11]","[1023, 522]"
