"[17, 18, 4]","[1023, 522]"
"[18, 19, 4]","[1023, 522]"
"[18, 19, 4]","[1023, 522]"
"[16, 19, 3]","[1023, 522]"
"[16, 19, 3]","[1023, 522]"
"[17, 19, 3]","[1023, 522]"
"[16, 18, 3]","[1023, 522]"
"[17, 19, 3]","[1023, 522]"
"[16, 18, 3]","[1023, 522]"
"[17, 19, 3]","[1023, 522]"
"[17, 19, 3]","[1023, 522]"
"[17, 19, 3]","[1023, 522]"
"[11, 51, 3]","[1023, 522]"
"[11, 50, 3]","[1023, 522]"
"[11, 50, 4]","[1023, 522]"
"[11, 50, 4]","[1023, 522]"
"[11, 50, 4]","[1023, 522]"
"[11, 50, 4]","[1023, 522]"
"[11, 50, 5]","[1023, 522]"
"[11, 50, 4]","[1023, 522]"
"[11, 50, 5]","[1023, 522]"
"[11, 50, 5]","[1023, 522]"
"[11, 49, 5]","[1023, 522]"
"[11, 49, 5]","[1023, 522]"
"[11, 49, 5]","[1023, 522]"
"[11, 50, 6]","[1023, 522]"
"[11, 49, 6]","[1023, 522]"
"[11, 49, 6]","[1023, 522]"
"[11, 49, 7]","[1023, 522]"
"[10, 48, 7]","[1023, 522]"
"[10, 49, 8]","[1023, 522]"
"[10, 48, 7]","[1023, 522]"
"[35, 20, 13]","[536, 1023]"
"[35, 16, 13]","[536, 1023]"
"[35, 19, 13]","[536, 1023]"
"[34, 23, 14]","[536, 1023]"
"[35, 23, 15]","[536, 1023]"
"[35, 24, 14]","[536, 1023]"
"[34, 25, 15]","[536, 780]"
"[34, 26, 14]","[536, 1023]"
"[34, 22, 15]","[536, 1023]"
"[34, 18, 13]","[536, 1023]"
"[34, 17, 12]","[536, 1023]"
"[33, 42, 14]","[536, 1023]"
"[33, 41, 14]","[536, 1023]"
"[32, 41, 13]","[536, 1023]"
"[32, 24, 13]","[536, 1023]"
"[31, 15, 13]","[536, 1023]"
"[31, 19, 12]","[536, 1023]"
"[30, 43, 13]","[536, 1023]"
