"[12, 38, 18]","[1023, 522]"
"[12, 39, 19]","[1023, 522]"
"[12, 39, 19]","[1023, 522]"
"[12, 39, 21]","[1023, 522]"
"[13, 38, 20]","[1023, 522]"
"[12, 38, 25]","[1023, 522]"
"[12, 38, 26]","[1023, 522]"
"[13, 38, 26]","[1023, 522]"
"[13, 38, 26]","[1023, 522]"
"[15, 38, 26]","[1023, 522]"
"[13, 37, 25]","[1023, 522]"
"[31, 9, 16]","[1023, 522]"
"[30, 8, 14]","[536, 1023]"
"[29, 8, 37]","[536, 1023]"
"[28, 7, 15]","[536, 1023]"
"[28, 7, 14]","[536, 1023]"
"[27, 6, 15]","[536, 1023]"
"[27, 6, 39]","[536, 1023]"
"[26, 6, 14]","[536, 1023]"
"[25, 5, 15]","[536, 1023]"
"[25, 5, 16]","[536, 1023]"
"[24, 5, 19]","[536, 1023]"
"[24, 4, 15]","[536, 1023]"
"[24, 4, 15]","[536, 1023]"
"[23, 4, 16]","[536, 1023]"
"[23, 3, 16]","[536, 1023]"
"[23, 3, 17]","[536, 1023]"
"[23, 3, 52]","[536, 1023]"
"[23, 2, 17]","[536, 1023]"
"[23, 2, 17]","[536, 1023]"
"[22, 2, 17]","[536, 1023]"
"[22, 2, 55]","[536, 1023]"
"[22, 2, 16]","[536, 1023]"
"[22, 2, 21]","[536, 1023]"
"[21, 2, 52]","[536, 1023]"
"[10, 2, 18]","[0, 522]"
"[10, 2, 18]","[0, 522]"
"[10, 2, 17]","[0, 522]"
"[10, 2, 19]","[0, 522]"
"[9, 2, 17]","[0, 522]"
"[10, 2, 18]","[0, 522]"
"[10, 2, 17]","[0, 522]"
"[10, 2, 18]","[0, 522]"
"[10, 2, 18]","[0, 522]"
