"[21, 53, 83]","[536, 1023]"
"[21, 53, 83]","[536, 1023]"
"[21, 52, 83]","[536, 1023]"
"[21, 53, 83]","[536, 1023]"
"[21, 53, 84]","[536, 1023]"
"[21, 54, 85]","[536, 1023]"
"[21, 53, 84]","[536, 1023]"
"[21, 53, 84]","[536, 1023]"
"[21, 52, 83]","[536, 1023]"
"[21, 53, 84]","[536, 1023]"
"[21, 53, 84]","[536, 1023]"
"[16, 51, 9]","[1023, 522]"
"[16, 49, 7]","[1023, 522]"
"[16, 48, 5]","[1023, 522]"
"[15, 50, 4]","[1023, 522]"
"[14, 50, 4]","[1023, 522]"
"[15, 51, 4]","[1023, 522]"
"[16, 127, 4]","[1023, 522]"
"[15, 53, 4]","[1023, 522]"
"[15, 51, 3]","[1023, 522]"
"[15, 52, 3]","[1023, 522]"
"[15, 51, 3]","[1023, 522]"
"[15, 51, 3]","[1023, 522]"
"[14, 51, 3]","[1023, 522]"
"[14, 51, 3]","[1023, 522]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 16, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 15, 12]","[536, 1023]"
"[33, 17, 12]","[536, 1023]"
