"[16, 16, 40]","[0, 522]"
"[16, 16, 39]","[0, 522]"
"[16, 17, 40]","[0, 522]"
"[16, 17, 39]","[0, 522]"
"[16, 17, 39]","[0, 889]"
"[16, 17, 39]","[0, 1023]"
"[16, 17, 39]","[0, 1023]"
"[12, 50, 2]","[1023, 522]"
"[11, 50, 2]","[1023, 522]"
"[11, 50, 2]","[1023, 522]"
"[10, 49, 2]","[1023, 522]"
"[10, 50, 2]","[1023, 522]"
"[10, 49, 2]","[1023, 522]"
"[10, 50, 2]","[1023, 522]"
"[10, 50, 2]","[1023, 522]"
"[10, 49, 2]","[1023, 522]"
"[11, 50, 2]","[1023, 522]"
"[11, 49, 2]","[1023, 522]"
"[10, 49, 2]","[1023, 522]"
"[11, 50, 2]","[1023, 522]"
"[10, 49, 3]","[1023, 522]"
"[10, 48, 3]","[1023, 522]"
"[10, 49, 3]","[1023, 522]"
"[10, 49, 3]","[1023, 522]"
"[10, 48, 3]","[1023, 522]"
"[11, 49, 3]","[1023, 522]"
"[11, 48, 4]","[1023, 522]"
"[10, 48, 4]","[1023, 522]"
"[10, 48, 4]","[1023, 522]"
"[10, 48, 5]","[1023, 522]"
"[10, 48, 5]","[1023, 522]"
"[10, 48, 5]","[1023, 522]"
"[10, 48, 5]","[1023, 522]"
"[10, 49, 6]","[1023, 522]"
"[10, 47, 6]","[1023, 522]"
"[11, 48, 6]","[1023, 522]"
"[11, 47, 7]","[1023, 522]"
"[35, 15, 15]","[536, 522]"
"[35, 15, 16]","[536, 522]"
"[35, 15, 15]","[536, 522]"
"[35, 15, 16]","[536, 522]"
"[35, 15, 16]","[536, 522]"
"[35, 15, 15]","[536, 1023]"
"[35, 15, 15]","[536, 1023]"
"[35, 15, 15]","[536, 1023]"
"[35, 15, 14]","[536, 1023]"
"[34, 18, 17]","[536, 1023]"
"[34, 34, 17]","[536, 1023]"
"[34, 15, 15]","[536, 1023]"
"[34, 29, 17]","[536, 1023]"
