"[11, 15, 15]","[536, 522]"
"[11, 17, 36]","[536, 522]"
"[10, 15, 13]","[536, 522]"
"[10, 16, 19]","[248, 522]"
"[10, 18, 15]","[0, 522]"
"[10, 18, 14]","[0, 522]"
"[10, 18, 15]","[0, 522]"
"[10, 17, 14]","[0, 522]"
"[10, 17, 13]","[0, 522]"
"[10, 17, 13]","[0, 522]"
"[10, 16, 15]","[0, 522]"
"[10, 16, 14]","[0, 522]"
"[10, 15, 36]","[0, 522]"
"[10, 16, 35]","[0, 522]"
"[10, 14, 35]","[0, 522]"
"[11, 18, 16]","[0, 522]"
"[10, 16, 15]","[0, 522]"
"[11, 17, 35]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 15]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 35]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 15]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 14]","[0, 522]"
"[11, 21, 13]","[0, 522]"
"[104, 29, 34]","[0, 522]"
"[50, 29, 34]","[0, 522]"
"[52, 30, 34]","[0, 522]"
"[104, 30, 93]","[0, 522]"
"[20, 31, 45]","[0, 522]"
"[20, 32, 34]","[0, 522]"
"[20, 17, 32]","[0, 522]"
"[18, 18, 104]","[0, 522]"
