"[12, 2, 52]","[0, 522]"
"[12, 2, 51]","[0, 522]"
"[12, 2, 51]","[0, 522]"
"[12, 2, 51]","[0, 522]"
"[12, 2, 50]","[0, 522]"
"[12, 3, 50]","[0, 522]"
"[11, 3, 51]","[0, 522]"
"[12, 4, 50]","[0, 522]"
"[11, 4, 50]","[0, 522]"
"[11, 4, 50]","[0, 522]"
"[11, 4, 49]","[0, 522]"
"[11, 5, 49]","[0, 522]"
"[11, 5, 49]","[0, 522]"
"[12, 5, 50]","[0, 522]"
"[11, 6, 50]","[0, 522]"
"[11, 6, 50]","[0, 522]"
"[11, 6, 50]","[0, 522]"
"[36, 13, 13]","[536, 1023]"
"[36, 13, 48]","[536, 1023]"
"[36, 13, 50]","[536, 1023]"
"[35, 13, 79]","[536, 1023]"
"[35, 13, 77]","[536, 1023]"
"[35, 13, 77]","[536, 1023]"
"[34, 14, 76]","[536, 1023]"
"[34, 13, 50]","[536, 1023]"
"[33, 13, 49]","[536, 1023]"
"[33, 14, 49]","[536, 1023]"
"[33, 14, 48]","[536, 1023]"
"[32, 14, 43]","[536, 1023]"
"[33, 14, 43]","[536, 1023]"
"[32, 15, 74]","[536, 1023]"
"[32, 16, 41]","[536, 1023]"
"[31, 15, 16]","[536, 1023]"
"[31, 15, 18]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 16, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 16, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 16, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[31, 15, 17]","[536, 1023]"
"[20, 18, 15]","[536, 1023]"
"[19, 16, 27]","[536, 1023]"
"[19, 16, 25]","[536, 1023]"
