"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 14, 10]","[536, 1023]"
"[45, 14, 10]","[536, 1023]"
"[45, 14, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 14, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[45, 15, 10]","[536, 1023]"
"[44, 17, 10]","[536, 1023]"
"[44, 71, 11]","[536, 1023]"
"[28, 18, 17]","[536, 1023]"
"[28, 16, 17]","[536, 1023]"
"[27, 16, 17]","[536, 1023]"
"[27, 17, 18]","[536, 1023]"
"[27, 16, 18]","[536, 1023]"
"[27, 18, 14]","[536, 1023]"
"[27, 19, 15]","[536, 1023]"
"[27, 20, 15]","[536, 1023]"
"[27, 17, 14]","[536, 1023]"
"[27, 17, 15]","[536, 1023]"
"[26, 16, 15]","[536, 1023]"
"[26, 17, 14]","[536, 1023]"
"[26, 22, 15]","[536, 1023]"
"[26, 18, 15]","[536, 1023]"
"[26, 19, 15]","[536, 1023]"
"[26, 21, 15]","[536, 1023]"
"[26, 20, 15]","[536, 1023]"
"[26, 19, 15]","[536, 1023]"
"[26, 20, 15]","[536, 1023]"
"[25, 7, 15]","[536, 1023]"
"[25, 6, 15]","[536, 1023]"
"[25, 6, 14]","[536, 1023]"
"[26, 6, 15]","[536, 1023]"
