"[16, 3, 15]","[536, 1023]"
"[19, 3, 15]","[536, 1023]"
"[19, 3, 15]","[536, 1023]"
"[19, 3, 15]","[536, 1023]"
"[17, 2, 52]","[536, 1023]"
"[17, 2, 52]","[536, 1023]"
"[17, 2, 52]","[536, 522]"
"[14, 2, 52]","[536, 522]"
"[14, 2, 52]","[536, 522]"
"[13, 2, 52]","[536, 522]"
"[13, 2, 53]","[76, 522]"
"[13, 2, 30]","[0, 522]"
"[13, 2, 30]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 1, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[14, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
"[13, 2, 52]","[0, 522]"
