"[13, 12, 92]","[0, 522]"
"[19, 22, 72]","[0, 522]"
"[18, 22, 72]","[0, 522]"
"[16, 31, 18]","[0, 522]"
"[16, 12, 17]","[0, 522]"
"[19, 12, 17]","[0, 522]"
"[18, 11, 18]","[0, 522]"
"[18, 11, 19]","[0, 522]"
"[17, 11, 47]","[0, 522]"
"[17, 11, 48]","[0, 522]"
"[18, 10, 46]","[0, 522]"
"[17, 9, 11]","[536, 1023]"
"[17, 9, 11]","[536, 1023]"
"[18, 9, 10]","[536, 1023]"
"[16, 9, 10]","[536, 1023]"
"[18, 11, 11]","[536, 1023]"
"[18, 8, 10]","[536, 1023]"
"[18, 8, 10]","[536, 1023]"
"[18, 8, 10]","[536, 1023]"
"[17, 7, 11]","[536, 1023]"
"[19, 8, 11]","[536, 1023]"
"[16, 7, 11]","[536, 1023]"
"[17, 7, 11]","[536, 1023]"
"[17, 7, 11]","[536, 1023]"
"[17, 7, 11]","[536, 1023]"
"[19, 7, 11]","[536, 1023]"
"[19, 7, 11]","[536, 1023]"
"[21, 7, 12]","[536, 1023]"
"[22, 6, 12]","[536, 1023]"
"[18, 6, 12]","[536, 1023]"
"[16, 6, 12]","[536, 1023]"
"[15, 6, 12]","[536, 1023]"
"[17, 6, 12]","[536, 1023]"
"[21, 5, 13]","[536, 1023]"
"[19, 5, 13]","[536, 1023]"
"[20, 5, 13]","[536, 1023]"
"[19, 5, 13]","[536, 1023]"
"[19, 5, 13]","[536, 1023]"
"[17, 5, 13]","[536, 1023]"
"[16, 4, 13]","[536, 1023]"
"[18, 4, 14]","[536, 1023]"
"[19, 4, 14]","[536, 1023]"
"[18, 2, 53]","[0, 522]"
"[17, 2, 52]","[0, 522]"
"[16, 1, 52]","[0, 522]"
"[15, 2, 52]","[0, 522]"
"[16, 2, 51]","[0, 522]"
"[16, 2, 52]","[0, 522]"
"[16, 2, 52]","[0, 522]"
"[16, 2, 51]","[0, 522]"
