"[10, 7, 46]","[0, 522]"
"[9, 6, 47]","[352, 522]"
"[8, 6, 23]","[0, 522]"
"[8, 6, 21]","[0, 522]"
"[7, 6, 46]","[0, 522]"
"[7, 6, 47]","[0, 522]"
"[7, 6, 46]","[0, 522]"
"[6, 6, 46]","[0, 522]"
"[6, 7, 46]","[0, 522]"
"[6, 6, 21]","[0, 522]"
"[6, 7, 22]","[0, 522]"
"[6, 7, 20]","[0, 522]"
"[6, 7, 21]","[0, 522]"
"[5, 7, 19]","[0, 522]"
"[6, 7, 21]","[0, 522]"
"[6, 7, 20]","[0, 522]"
"[6, 8, 23]","[0, 522]"
"[6, 7, 21]","[0, 522]"
"[6, 7, 45]","[0, 522]"
"[6, 7, 45]","[0, 522]"
"[5, 7, 45]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[5, 8, 44]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[5, 8, 45]","[0, 522]"
"[4, 8, 44]","[0, 522]"
"[4, 9, 44]","[0, 522]"
"[8, 18, 43]","[0, 522]"
"[54, 18, 43]","[0, 522]"
"[12, 18, 74]","[0, 522]"
"[10, 20, 126]","[0, 522]"
"[35, 12, 79]","[0, 1023]"
"[35, 12, 48]","[0, 1023]"
"[35, 13, 47]","[0, 1023]"
"[34, 12, 46]","[536, 1023]"
"[34, 13, 46]","[536, 1023]"
"[33, 13, 17]","[536, 1023]"
"[33, 13, 45]","[536, 1023]"
"[33, 13, 15]","[536, 1023]"
"[33, 13, 15]","[536, 1023]"
"[33, 13, 14]","[536, 1023]"
"[33, 13, 15]","[536, 1023]"
"[33, 13, 14]","[536, 1023]"
"[33, 13, 15]","[536, 1023]"
"[33, 13, 14]","[536, 1023]"
"[33, 13, 17]","[536, 1023]"
"[32, 14, 75]","[536, 1023]"
