"[17, 7, 11]","[536, 1023]"
"[17, 7, 10]","[536, 1023]"
"[16, 7, 11]","[536, 1023]"
"[18, 7, 10]","[536, 1023]"
"[19, 7, 11]","[536, 1023]"
"[19, 7, 11]","[536, 1023]"
"[16, 7, 11]","[536, 1023]"
"[17, 7, 12]","[536, 1023]"
"[20, 6, 11]","[536, 1023]"
"[17, 6, 12]","[536, 1023]"
"[19, 6, 12]","[536, 1023]"
"[17, 6, 12]","[536, 1023]"
"[16, 6, 12]","[536, 1023]"
"[22, 5, 12]","[536, 1023]"
"[22, 5, 13]","[536, 1023]"
"[21, 5, 13]","[536, 1023]"
"[16, 5, 13]","[536, 1023]"
"[22, 5, 13]","[536, 1023]"
"[20, 5, 14]","[536, 1023]"
"[20, 4, 14]","[536, 1023]"
"[18, 4, 14]","[536, 1023]"
"[18, 4, 15]","[536, 1023]"
"[19, 3, 15]","[536, 1023]"
"[18, 3, 15]","[536, 1023]"
"[19, 3, 15]","[536, 1023]"
"[17, 3, 15]","[536, 1023]"
