"[115, 21, 81]","[0, 522]"
"[19, 16, 78]","[0, 522]"
"[80, 18, 88]","[0, 522]"
"[16, 22, 79]","[0, 522]"
"[19, 17, 82]","[0, 522]"
"[20, 23, 72]","[0, 522]"
"[17, 17, 145]","[0, 522]"
"[21, 19, 88]","[0, 522]"
"[19, 17, 88]","[0, 522]"
"[19, 21, 72]","[0, 522]"
"[19, 14, 45]","[0, 522]"
"[18, 15, 45]","[0, 522]"
"[20, 15, 44]","[0, 522]"
"[17, 14, 43]","[0, 522]"
"[17, 14, 43]","[0, 522]"
"[18, 14, 43]","[0, 522]"
"[18, 15, 6]","[536, 1023]"
"[18, 14, 5]","[536, 1023]"
"[18, 13, 6]","[536, 1023]"
"[17, 12, 5]","[536, 1023]"
"[18, 13, 6]","[536, 1023]"
"[16, 12, 5]","[536, 1023]"
"[15, 12, 5]","[536, 1023]"
"[17, 12, 5]","[536, 1023]"
"[15, 12, 6]","[536, 1023]"
"[17, 12, 5]","[536, 1023]"
"[15, 13, 6]","[536, 1023]"
"[18, 12, 6]","[536, 1023]"
"[17, 12, 6]","[536, 1023]"
"[19, 12, 6]","[536, 1023]"
"[21, 11, 6]","[536, 1023]"
"[24, 12, 6]","[536, 1023]"
"[21, 11, 6]","[536, 1023]"
"[19, 11, 6]","[536, 1023]"
"[20, 11, 6]","[536, 1023]"
"[19, 11, 6]","[536, 1023]"
"[17, 11, 6]","[536, 1023]"
"[16, 11, 6]","[536, 1023]"
"[14, 11, 6]","[536, 1023]"
"[14, 11, 6]","[536, 1023]"
"[15, 11, 7]","[536, 1023]"
"[15, 11, 6]","[536, 1023]"
"[15, 11, 6]","[536, 1023]"
"[16, 11, 6]","[536, 1023]"
"[40, 11, 7]","[536, 1023]"
"[38, 10, 7]","[536, 1023]"
"[22, 10, 7]","[536, 1023]"
"[13, 8, 46]","[0, 522]"
"[12, 7, 23]","[0, 522]"
"[11, 7, 46]","[0, 522]"
