"[33, 20, 11]","[536, 584]"
"[33, 16, 10]","[536, 1023]"
"[33, 45, 10]","[536, 1023]"
"[32, 46, 10]","[536, 1023]"
"[32, 97, 10]","[536, 1023]"
"[11, 11, 16]","[0, 522]"
"[11, 12, 43]","[0, 522]"
"[11, 12, 19]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[10, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 21]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 19]","[0, 522]"
"[10, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[11, 12, 18]","[0, 522]"
"[9, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[9, 45, 6]","[1023, 522]"
"[9, 45, 6]","[1023, 522]"
"[9, 45, 6]","[1023, 522]"
"[8, 44, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 44, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
"[8, 45, 6]","[1023, 522]"
