"[29, 18, 12]","[536, 1023]"
"[28, 21, 13]","[536, 1023]"
"[27, 9, 12]","[536, 1023]"
"[26, 10, 12]","[536, 1023]"
"[25, 17, 13]","[536, 1023]"
"[25, 9, 13]","[536, 1023]"
"[15, 7, 13]","[0, 522]"
"[15, 7, 13]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 6, 14]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 7, 14]","[0, 522]"
"[15, 7, 15]","[0, 522]"
"[15, 8, 15]","[0, 522]"
"[15, 8, 15]","[0, 522]"
"[16, 8, 16]","[0, 522]"
"[15, 8, 15]","[0, 522]"
"[16, 9, 16]","[0, 522]"
"[15, 9, 16]","[0, 522]"
"[15, 9, 16]","[0, 522]"
"[15, 9, 17]","[0, 522]"
"[16, 10, 15]","[0, 522]"
"[16, 10, 16]","[0, 522]"
"[16, 11, 15]","[0, 522]"
"[16, 11, 16]","[0, 522]"
"[16, 12, 15]","[0, 522]"
"[16, 12, 15]","[0, 522]"
"[17, 237, 15]","[0, 522]"
"[18, 15, 15]","[0, 522]"
"[19, 18, 18]","[0, 522]"
"[66, 40, 17]","[0, 522]"
"[23, 23, 19]","[0, 522]"
"[21, 101, 29]","[0, 522]"
"[22, 16, 29]","[0, 522]"
"[19, 18, 29]","[0, 522]"
"[17, 19, 37]","[536, 1023]"
"[16, 19, 38]","[536, 1023]"
"[17, 19, 38]","[536, 1023]"
"[16, 19, 38]","[536, 1023]"
"[17, 19, 40]","[536, 1023]"
"[17, 19, 38]","[536, 1023]"
"[17, 19, 38]","[536, 1023]"
"[16, 18, 38]","[536, 1023]"
"[17, 18, 5]","[536, 1023]"
"[16, 18, 5]","[536, 1023]"
"[15, 18, 5]","[536, 1023]"
"[15, 18, 3]","[536, 1023]"
