"[34, 43, 14]","[1023, 522]"
"[33, 42, 13]","[1023, 522]"
"[32, 15, 14]","[536, 1023]"
"[32, 15, 14]","[536, 1023]"
"[14, 2, 19]","[536, 522]"
"[14, 3, 17]","[536, 522]"
"[13, 2, 22]","[536, 522]"
"[13, 2, 21]","[536, 522]"
"[13, 3, 20]","[536, 522]"
"[13, 3, 21]","[536, 522]"
"[13, 2, 21]","[536, 522]"
"[13, 2, 21]","[536, 522]"
"[13, 2, 21]","[536, 522]"
"[13, 2, 21]","[536, 522]"
"[13, 2, 21]","[0, 522]"
"[13, 2, 22]","[0, 522]"
"[13, 2, 22]","[0, 522]"
"[13, 3, 22]","[0, 522]"
"[13, 3, 22]","[0, 522]"
"[13, 3, 22]","[0, 522]"
"[13, 3, 18]","[0, 522]"
"[13, 3, 17]","[0, 522]"
"[13, 3, 17]","[0, 522]"
"[13, 3, 19]","[0, 522]"
"[13, 3, 21]","[0, 522]"
"[13, 3, 17]","[0, 522]"
"[13, 3, 16]","[0, 522]"
"[14, 3, 17]","[0, 522]"
"[14, 3, 20]","[0, 522]"
"[14, 3, 23]","[0, 522]"
"[14, 3, 25]","[0, 522]"
"[13, 3, 18]","[0, 522]"
"[14, 3, 16]","[0, 522]"
"[14, 3, 16]","[0, 522]"
"[15, 3, 17]","[0, 522]"
"[14, 3, 17]","[0, 522]"
"[15, 3, 18]","[0, 522]"
"[15, 3, 18]","[0, 522]"
"[18, 16, 40]","[141, 522]"
"[16, 16, 40]","[536, 522]"
"[21, 16, 40]","[536, 522]"
"[15, 16, 39]","[536, 522]"
